date,equity
1981-06-22,4.277120508196135
1981-06-26,4.2719879635863
1981-07-10,4.464028042963829
1981-07-27,4.363013465534475
1981-09-25,4.110207999588649
1981-08-11,3.8486847303616436
1981-08-13,3.9100430441759566
1981-08-21,4.035685760662144
1981-09-08,3.7946016830025426
1981-09-23,3.7542873405268677
1981-10-01,3.5084351523986514
1982-01-01,3.7755082202596495
1981-10-08,3.806366631708973
1981-10-23,3.801798991750922
1981-11-09,3.797236832960821
1981-11-12,3.830652529320247
1981-11-20,3.751914084427251
1981-11-24,3.767158703759766
1981-11-30,3.8170302471060302
1981-12-15,3.812449810809503
1981-12-31,3.8078748710365318
1982-01-04,3.835484645453568
1982-04-02,4.673749003828683
1982-01-08,4.641932778665312
1982-01-25,4.304052310700685
1982-01-28,4.408004267072368
1982-02-10,4.402714661951881
1982-02-12,4.420402002114613
1982-02-19,4.316135102897124
1982-03-08,4.240964059169666
1982-03-22,4.20148694516608
1982-04-01,6.717337327931528
1982-04-06,6.70927652313801
1982-05-14,6.583966595403589
1982-04-13,6.665847198153698
1982-04-20,6.657848181515914
1982-04-26,6.6679311341071825
1982-05-11,6.659929616746254
1982-05-27,6.651937701206159
1982-06-25,6.700917944871977
1982-06-08,6.579621892157196
1982-06-14,6.571726345886607
